galaxy,spec_id,contours_value,category,category_original,sn_5635,sn_4050,Hd_ew,Hb_ew,Oii_ew,Oiii_ew
MACS1206_02,MACS1206_02_32_17,3.0,Star-Forming,Cluster Control,8.118634746789725,6.559286810433141,3.669152147368801,5.00493534335827,-13.786506280411034,-1.5615134297978224
MACS1206_02,MACS1206_02_32_18,3.0,Star-Forming,Cluster Control,9.573422866161732,6.934979817754203,3.8006704521664494,3.903142588191524,-10.64660312335693,-0.7876441759391211
MACS1206_02,MACS1206_02_32_19,3.0,Star-Forming,Cluster Control,11.172148896099216,8.809257125769193,3.061902233710316,4.139322680229106,-7.497418580845501,-0.5791874782408377
MACS1206_02,MACS1206_02_32_20,3.0,Star-Forming,Cluster Control,13.543556251309864,9.830739002566448,2.7677141812906845,3.9395785371518346,-6.74018271685634,-0.6001725839512159
MACS1206_02,MACS1206_02_32_21,5.0,Star-Forming,Cluster Control,16.32791499910372,11.678402120237251,2.286091031955406,3.6834179521744246,-6.3207739548004165,-0.4768406801210124
MACS1206_02,MACS1206_02_32_22,5.0,Star-Forming,Cluster Control,18.57057215611398,13.975454717969164,2.004245820337585,3.3525592289097776,-5.848536772741482,-0.5900687157702045
MACS1206_02,MACS1206_02_32_23,5.0,Star-Forming,Cluster Control,21.759941064704563,15.66606735186136,2.327842460988524,3.618076344505167,-5.418101148741535,-0.4771993475704693
MACS1206_02,MACS1206_02_32_24,5.0,Star-Forming,Cluster Control,24.82893444982597,16.399356870775883,2.61965022820502,3.8127523350174246,-4.837238283072465,-0.6228701778231848
MACS1206_02,MACS1206_02_32_25,5.0,Star-Forming,Cluster Control,25.41862302077271,18.295760734595,2.6327378040200986,3.937998796055373,-4.879645894930694,-0.5842140435683891
MACS1206_02,MACS1206_02_32_26,5.0,Star-Forming,Cluster Control,24.25235066689738,17.570725904404725,2.78731947633775,3.533189923682142,-4.632571400999637,-0.4203309174583354
MACS1206_02,MACS1206_02_32_27,5.0,Star-Forming,Cluster Control,23.336920998749807,15.984967982381171,2.7291386086915805,3.878179802618561,-5.03789354648756,-0.1717938024490926
MACS1206_02,MACS1206_02_32_28,5.0,Star-Forming,Cluster Control,21.337681183048154,14.502135037938157,2.991730426427873,3.007386518008119,-6.326777269028619,-0.0480242988908382
MACS1206_02,MACS1206_02_32_29,5.0,Star-Forming,Cluster Control,18.04366658048064,12.35769913636012,2.823661390284776,3.60841571147842,-6.93043225558321,0.1260307687096943
MACS1206_02,MACS1206_02_32_30,5.0,Star-Forming,Cluster Control,15.193172535773282,11.248665571193465,3.1103452933195035,2.90872857710248,-6.831273850159754,0.4040757262051593
MACS1206_02,MACS1206_02_32_31,3.0,Star-Forming,Cluster Control,12.99265596211869,10.118074367827893,3.236844717286905,2.411754923678612,-8.055846464511603,0.3452562757886241
MACS1206_02,MACS1206_02_32_32,3.0,Star-Forming,Cluster Control,9.863529726093892,9.420746277516484,3.141840862083779,1.0048350458865962,-7.689051445992747,-0.5577261668349354
MACS1206_02,MACS1206_02_32_33,3.0,Star-Forming,Cluster Control,8.248189761527481,9.282951632141645,2.9597039242974725,2.15744052872314,-7.646725948989476,-0.8114016538325484
MACS1206_02,MACS1206_02_32_34,3.0,Star-Forming,Cluster Control,7.779048334614469,9.476283153185362,3.5921595331938674,2.215857358866131,-6.970592708907846,-0.8085194402039982
MACS1206_02,MACS1206_02_32_35,3.0,Star-Forming,Cluster Control,6.314147322037395,9.455155026347766,2.681678050333756,2.5006903570855616,-7.267418713998271,-1.6689843824871216
MACS1206_02,MACS1206_02_32_36,1.5,Star-Forming,Cluster Control,5.543726880057756,8.387168164559974,1.7901909093037949,1.6701461308452428,-5.920116198407556,-1.836488425182391
MACS1206_02,MACS1206_02_32_37,1.5,Star-Forming,Cluster Control,4.35320615421921,6.258798153946031,1.524629481650072,1.692112919135838,-5.439362830125717,-1.267491690248586
MACS1206_02,MACS1206_02_33_14,1.5,Star-Forming,Cluster Control,4.302844425477393,4.089085984669573,-0.1098433801529863,8.776932323549428,-19.24444646267577,-2.069732181546589
MACS1206_02,MACS1206_02_33_15,3.0,Star-Forming,Cluster Control,5.470967277175416,5.4782439178387845,0.4035890210132478,7.273768906484009,-17.519991705197448,-1.8974318650973483
MACS1206_02,MACS1206_02_33_16,3.0,Star-Forming,Cluster Control,6.276920373890149,6.213150268162462,1.9706633351650071,4.927009599495835,-15.527274724320014,-1.922839605671713
MACS1206_02,MACS1206_02_33_17,3.0,Star-Forming,Cluster Control,7.268881936510741,6.405727855509315,2.675621405326269,6.107117864638506,-14.414904496303372,-1.5837255083089503
MACS1206_02,MACS1206_02_33_18,3.0,Star-Forming,Cluster Control,8.12338021429591,6.449361380684089,2.9737790370220463,4.369493276766764,-9.947423856946338,-0.9669062599339808
MACS1206_02,MACS1206_02_33_19,3.0,Star-Forming,Cluster Control,8.57249116509327,8.161486305466987,3.406401478268235,4.069049230591803,-6.286016295709299,-0.506855156493844
MACS1206_02,MACS1206_02_33_20,3.0,Star-Forming,Cluster Control,9.591361739139602,8.79892294716733,3.4341317050156768,2.892511805128072,-5.486528976461173,-0.3871906500274728
MACS1206_02,MACS1206_02_33_21,3.0,Star-Forming,Cluster Control,12.03427822694778,9.736257188734188,2.9953474175951977,2.774275182607816,-5.7525936902930965,-0.0219994544061407
MACS1206_02,MACS1206_02_33_22,5.0,Star-Forming,Cluster Control,14.52138759741218,11.402219227261169,2.180118841143348,2.493306879714276,-5.606181461605012,-0.1249700026704381
MACS1206_02,MACS1206_02_33_23,5.0,Star-Forming,Cluster Control,16.595004540157827,12.954871509288008,2.5144356964482943,2.73527566308433,-5.295179426894799,-0.2677869807432896
MACS1206_02,MACS1206_02_33_24,5.0,Star-Forming,Cluster Control,19.24128385822031,13.498307103210331,2.6639035644349383,3.194126437956443,-5.671412948600038,-0.5731231125386151
MACS1206_02,MACS1206_02_33_25,5.0,Star-Forming,Cluster Control,19.652414275548693,14.864670408680569,2.888807486082837,3.791145083700744,-5.547615306409912,-0.6058293982606662
MACS1206_02,MACS1206_02_33_26,5.0,Star-Forming,Cluster Control,18.254968695726696,14.355104432955704,2.9532961285566297,3.6836933557458336,-5.233667350841012,-0.5841090265621494
MACS1206_02,MACS1206_02_33_27,5.0,Star-Forming,Cluster Control,18.22015764704236,13.728499835459369,2.8910463156408555,4.186329031931309,-5.990121903153645,-0.3073023198901206
MACS1206_02,MACS1206_02_33_28,5.0,Star-Forming,Cluster Control,17.481207880032006,13.015970844469406,2.969325433038469,3.707761594771495,-6.904502589641831,-0.1234763444317141
MACS1206_02,MACS1206_02_33_29,5.0,Star-Forming,Cluster Control,14.7593312622706,11.457091945440132,2.784385788810821,4.107672037123027,-7.7078844926067855,0.0371306126013914
MACS1206_02,MACS1206_02_33_30,5.0,Star-Forming,Cluster Control,12.625962726485112,11.534537526670126,3.3026838146970587,3.6434598999385823,-8.750434962825873,0.0987683053766592
MACS1206_02,MACS1206_02_33_31,3.0,Star-Forming,Cluster Control,11.259876659979918,10.754517479787214,3.6245310371810495,3.1637205057307187,-10.704249982312096,-0.095057470758963
MACS1206_02,MACS1206_02_33_32,3.0,Star-Forming,Cluster Control,9.459537576198294,9.588096604455489,3.8283004019403752,1.9535856533263565,-10.46400656702208,-0.6642551390473499
MACS1206_02,MACS1206_02_33_33,3.0,Star-Forming,Cluster Control,8.241281316332497,8.739499324270222,3.0750027455740057,3.141470092471079,-9.24375522135317,-1.115508760747128
MACS1206_02,MACS1206_02_33_34,3.0,Star-Forming,Cluster Control,8.041186120981392,8.241745981652137,3.382026255799609,1.369598142792534,-8.571427108991696,-0.9711549888126488
MACS1206_02,MACS1206_02_33_35,3.0,Star-Forming,Cluster Control,6.993726919743254,8.067610391375126,2.8907922541525832,2.178483527384768,-7.389779498098447,-1.4286696751944474
MACS1206_02,MACS1206_02_33_36,1.5,Star-Forming,Cluster Control,5.923788266583598,7.4524505145608195,0.6547963449337069,2.4386176672656363,-6.140319308288007,-1.8205591605973213
MACS1206_02,MACS1206_02_33_37,1.5,Star-Forming,Cluster Control,4.611587694402288,6.4545346964434245,0.0936791071025685,2.3109145399365385,-6.716903100348546,-1.7311160347217678
MACS1206_02,MACS1206_02_34_14,1.5,Star-Forming,Cluster Control,3.997709010314673,3.7605096746429214,1.5019212225140155,9.852171395190108,-22.173534789807427,-1.734033343475034
MACS1206_02,MACS1206_02_34_15,1.5,Star-Forming,Cluster Control,4.996134076928759,4.900110334553499,1.7686636991007696,8.329881614230427,-20.71077742118862,-1.665026472016348
MACS1206_02,MACS1206_02_34_16,3.0,Star-Forming,Cluster Control,5.770997758527383,5.547533899795939,2.97109817229547,6.088482318842098,-15.837261843844308,-1.6585543545041466
MACS1206_02,MACS1206_02_34_17,3.0,Star-Forming,Cluster Control,6.791074651894425,6.0514040906272335,3.6421032162494553,6.669716435698124,-13.321745480666625,-1.2547118377869737
MACS1206_02,MACS1206_02_34_18,3.0,Star-Forming,Cluster Control,7.607548431485454,6.480671214038258,3.240540475037745,5.11158322887395,-9.467052666751329,-0.591401000652539
MACS1206_02,MACS1206_02_34_19,3.0,Star-Forming,Cluster Control,8.249861425296242,7.639525115462665,3.160083628816619,3.988942889510044,-6.5599164831575365,-0.0459720851221398
MACS1206_02,MACS1206_02_34_20,3.0,Star-Forming,Cluster Control,8.837360197534162,7.973702872101213,3.1731406448790294,1.2674345655268566,-5.350688047823473,-0.0985646980066469
MACS1206_02,MACS1206_02_34_21,3.0,Star-Forming,Cluster Control,10.15376511432645,8.172395297114806,2.578511364976148,2.9543352223223542,-6.57140730737258,0.3379125230294781
MACS1206_02,MACS1206_02_34_22,3.0,Star-Forming,Cluster Control,12.0215086054217,9.135618043711672,2.0254395002644525,2.2679710841554224,-5.990616027217527,-0.0139976283390025
MACS1206_02,MACS1206_02_34_23,3.0,Star-Forming,Cluster Control,13.055311208632224,10.134212732779986,2.521024933675505,3.4213563732543686,-6.368689828113765,-0.2966411603964873
MACS1206_02,MACS1206_02_34_24,5.0,Star-Forming,Cluster Control,14.24750200472734,10.543821408133695,3.299238677143072,3.080405201878629,-6.377180891367094,-0.5797605518166029
MACS1206_02,MACS1206_02_34_25,5.0,Star-Forming,Cluster Control,13.939855579462728,12.210348301647985,3.853603548802303,3.931340561315559,-6.550069686632759,-0.670104837703521
MACS1206_02,MACS1206_02_34_26,5.0,Star-Forming,Cluster Control,13.573615001431143,11.752984698486705,3.906729162720663,4.21949641901301,-6.4581961596792326,-0.7491653287067964
MACS1206_02,MACS1206_02_34_27,5.0,Star-Forming,Cluster Control,14.199051860393883,11.280212087521756,3.4371085109940256,4.358071730744205,-7.735676955887663,-0.5062473763974753
MACS1206_02,MACS1206_02_34_28,5.0,Star-Forming,Cluster Control,14.048547413908098,11.026536582087864,3.759845000114319,4.233836432062701,-8.18052768958575,-0.1886126600640182
MACS1206_02,MACS1206_02_34_29,3.0,Star-Forming,Cluster Control,12.431935532057636,10.26237876808434,3.2143413252577067,5.053576261561404,-10.156291630712529,-0.1266295820795913
MACS1206_02,MACS1206_02_34_30,3.0,Star-Forming,Cluster Control,10.684878029677517,10.341662203623278,2.9789357790666293,4.90232735816606,-10.84943274421398,-0.2442983659425782
MACS1206_02,MACS1206_02_34_31,3.0,Star-Forming,Cluster Control,9.17169456209286,9.69984786080378,2.888305330850036,4.049650229233977,-12.921320105163671,-0.3229489475104933
MACS1206_02,MACS1206_02_34_32,3.0,Star-Forming,Cluster Control,8.182298076379423,8.586600541165536,3.0790886923752967,3.696503342885376,-13.180925987358687,-0.6244464915332627
MACS1206_02,MACS1206_02_34_33,3.0,Star-Forming,Cluster Control,7.292664430460988,7.68507082113781,1.8383553413370728,3.178750313938621,-11.490555989518018,-0.7349868567108947
MACS1206_02,MACS1206_02_34_34,3.0,Star-Forming,Cluster Control,6.979214636420202,7.418039132627549,3.4906162444382183,1.158417976856967,-11.946906465523853,-0.8023186974671069
MACS1206_02,MACS1206_02_34_35,3.0,Star-Forming,Cluster Control,6.172810790085326,7.479744983437778,3.191651236379893,2.141233905762979,-9.723644607663848,-1.017563914861116
MACS1206_02,MACS1206_02_34_36,1.5,Star-Forming,Cluster Control,5.385153395016661,6.81239411413251,1.9073489179179848,3.7695860875709672,-8.950982916467126,-0.9740224623913052
MACS1206_02,MACS1206_02_34_37,1.5,Star-Forming,Cluster Control,4.500504124832355,5.804670220811417,1.207712045272057,4.087966474126526,-8.256001075506978,-0.6117211607609077
MACS1206_02,MACS1206_02_35_15,1.5,Star-Forming,Cluster Control,4.457718164640806,4.122665569332895,2.0750948619319853,9.682029660914688,-20.86444243088312,-0.8793389737791902
MACS1206_02,MACS1206_02_35_16,1.5,Star-Forming,Cluster Control,5.2059146930025975,4.966277853948111,3.827101501783544,7.557828222566709,-17.807237194591973,-0.887518650126184
MACS1206_02,MACS1206_02_35_17,3.0,Star-Forming,Cluster Control,6.448988078033587,5.892305779409368,5.285231420683307,7.004975588304695,-15.354172919015742,-0.7123787679763226
MACS1206_02,MACS1206_02_35_18,3.0,Star-Forming,Cluster Control,6.954323430782292,6.454188992781952,3.3199826467214426,4.683444540613828,-10.283447944906104,-0.7921777598211273
MACS1206_02,MACS1206_02_35_19,3.0,Star-Forming,Cluster Control,7.566299823960464,6.947788706439442,2.972681795806973,3.7420360297473048,-8.37962067707553,-0.4382122092140897
MACS1206_02,MACS1206_02_35_20,3.0,Star-Forming,Cluster Control,7.417753438806676,6.876918004219237,3.1458101808972074,2.119465262259088,-7.314934001736956,-0.5110465059074263
MACS1206_02,MACS1206_02_35_21,3.0,Star-Forming,Cluster Control,8.26158448837152,7.037612643037572,4.183924139331412,2.880387908231608,-7.221623978636887,-0.3240733096462157
MACS1206_02,MACS1206_02_35_22,3.0,Star-Forming,Cluster Control,9.467941799160869,7.375917168578181,2.591306811338311,1.8751456365809496,-6.773562916572525,-0.6848567372426126
MACS1206_02,MACS1206_02_35_23,3.0,Star-Forming,Cluster Control,10.436103845657868,8.306381682530596,3.277738410729352,3.520594769953381,-8.226628030052558,-0.6853158272650646
MACS1206_02,MACS1206_02_35_24,3.0,Star-Forming,Cluster Control,11.269275791332504,8.698893989638044,3.620627598412197,3.0601508597306704,-8.699135673049,-1.0012940383001625
MACS1206_02,MACS1206_02_35_25,3.0,Star-Forming,Cluster Control,10.923541326760816,10.279584956604095,3.982267431133024,4.225494919518871,-8.622966037395276,-1.3435654375745432
MACS1206_02,MACS1206_02_35_26,3.0,Star-Forming,Cluster Control,10.288732250270463,9.956310140004703,4.084669907234951,5.285979588412325,-7.567757708541395,-1.545917014981756
MACS1206_02,MACS1206_02_35_27,3.0,Star-Forming,Cluster Control,10.561479739842571,9.576071794997636,3.9745111218469855,4.8087367074370775,-7.732543186283919,-1.2940140180541246
MACS1206_02,MACS1206_02_35_28,3.0,Star-Forming,Cluster Control,10.251036257610089,9.310634379152878,3.952803638705532,4.017016369529659,-8.00140391780262,-0.9849634314222562
MACS1206_02,MACS1206_02_35_29,3.0,Star-Forming,Cluster Control,9.8321630756418,8.752319460079143,3.002088220575032,4.630277488171965,-10.255265770153343,-1.14044244938415
MACS1206_02,MACS1206_02_35_30,3.0,Star-Forming,Cluster Control,9.344298213730656,8.800329497855126,3.3454128133445744,4.02817294920946,-11.719027552778355,-0.7768298062818018
MACS1206_02,MACS1206_02_35_31,3.0,Star-Forming,Cluster Control,8.436556365167108,9.196429316936124,2.815157215576604,2.102902455345802,-13.289017047801762,-0.6548753519137047
MACS1206_02,MACS1206_02_35_32,3.0,Star-Forming,Cluster Control,8.021800814719397,8.372355690891364,2.623793217742414,1.4703053320721886,-13.979878362713976,-1.1134348625427948
MACS1206_02,MACS1206_02_35_33,3.0,Star-Forming,Cluster Control,7.29973417472941,8.218826861311063,1.277682805075469,1.573984766801089,-14.89066852942764,-1.4189501422070037
MACS1206_02,MACS1206_02_35_34,3.0,Star-Forming,Cluster Control,7.076507019994608,7.495218641184361,2.703669421236654,0.6261910376000892,-15.059238538495595,-1.292684664199872
MACS1206_02,MACS1206_02_35_35,3.0,Star-Forming,Cluster Control,5.8261456101373374,6.979063363254162,2.8511451136238977,0.7180649082450425,-13.634421965245624,-1.8149628938320623
MACS1206_02,MACS1206_02_35_36,1.5,Star-Forming,Cluster Control,5.078535253153002,6.099738587560752,2.09357030923657,2.206666141497969,-12.825211234038898,-1.6201137403990076
MACS1206_02,MACS1206_02_35_37,1.5,Star-Forming,Cluster Control,4.03683933336778,5.40537872707989,2.15595448920859,2.84306601773218,-12.869170872916367,-1.252317780362472
MACS1206_02,MACS1206_02_36_15,1.5,Star-Forming,Cluster Control,3.991220085559129,3.4590692215999903,2.6971141504565783,11.512464851105957,-20.006637027234603,0.1005444228900857
MACS1206_02,MACS1206_02_36_16,1.5,Star-Forming,Cluster Control,4.753737558959962,4.31965375605303,3.134790489266583,6.948424974498832,-16.37072355392187,0.4127995335462488
MACS1206_02,MACS1206_02_36_17,3.0,Star-Forming,Cluster Control,6.084784064778479,5.49420777824914,4.360466609606744,5.413439708515405,-15.29417202022998,0.3545506327564943
MACS1206_02,MACS1206_02_36_18,3.0,Star-Forming,Cluster Control,6.811585255144368,6.147768820595041,2.750281819597685,3.4823933144915946,-10.285800866019056,-0.1299476281564693
MACS1206_02,MACS1206_02_36_19,3.0,Star-Forming,Cluster Control,7.550543033522652,6.173783745339523,2.211991304154546,4.378779976429356,-10.486926824664748,-0.2481763964135595
MACS1206_02,MACS1206_02_36_20,3.0,Star-Forming,Cluster Control,7.006007628782098,6.227880208135494,2.7843007785691927,2.302253076194525,-7.692263549374511,-0.620120350003741
MACS1206_02,MACS1206_02_36_21,3.0,Star-Forming,Cluster Control,7.455747313658152,6.498775274438446,3.602183136612364,3.17099956603152,-7.675909439641239,-0.8447044987370262
MACS1206_02,MACS1206_02_36_22,3.0,Star-Forming,Cluster Control,8.129135050368617,6.469670552249011,2.0045098201710143,1.6447227935176747,-9.538904061182189,-1.4779412733084856
MACS1206_02,MACS1206_02_36_23,3.0,Star-Forming,Cluster Control,8.587713883513464,6.919237069013693,2.9611809753582152,2.740456891994861,-10.676921967775932,-1.2718185707298402
MACS1206_02,MACS1206_02_36_24,3.0,Star-Forming,Cluster Control,8.63259694660506,7.476154149587738,3.5361357365823287,1.9664345161100287,-11.332179185465227,-1.6677326121374527
MACS1206_02,MACS1206_02_36_25,3.0,Star-Forming,Cluster Control,8.534059190887643,8.717569481373744,3.547883088728049,3.210695342643633,-13.082474314123264,-2.2551748396098827
MACS1206_02,MACS1206_02_36_26,3.0,Star-Forming,Cluster Control,8.667324413120996,8.948963722121205,3.479789943913492,4.755996522931026,-11.890094638770318,-2.34237276240645
MACS1206_02,MACS1206_02_36_27,3.0,Star-Forming,Cluster Control,9.136421845765758,9.222787924857927,3.384733105790972,4.003046335726022,-12.112959983651187,-1.7168609189428865
MACS1206_02,MACS1206_02_36_28,3.0,Star-Forming,Cluster Control,8.955074914735977,9.081531983818715,2.9517096955133977,4.086683779961593,-11.850470891434288,-1.4451378518621123
MACS1206_02,MACS1206_02_36_29,3.0,Star-Forming,Cluster Control,8.976076541328686,8.626089867256741,3.580059713608557,4.708128217577783,-12.450630570677133,-1.742628627589195
MACS1206_02,MACS1206_02_36_30,3.0,Star-Forming,Cluster Control,8.933485288170798,8.423053208087408,4.378040722674473,3.932491211984871,-13.995845013707374,-1.5993556033031526
MACS1206_02,MACS1206_02_36_31,3.0,Star-Forming,Cluster Control,8.4537434844466,8.950440944497185,3.9812924744376392,1.948572105827144,-14.415834639146064,-1.975194592998469
MACS1206_02,MACS1206_02_36_32,3.0,Star-Forming,Cluster Control,8.238836934317593,8.440634977398192,4.139365358746157,0.2100494805113219,-15.692045104852246,-2.334494402900909
MACS1206_02,MACS1206_02_36_33,3.0,Star-Forming,Cluster Control,7.0286478852577385,7.864067792689147,2.904383759385837,1.571691454384232,-16.359546583937398,-2.3299038518645
MACS1206_02,MACS1206_02_36_34,3.0,Star-Forming,Cluster Control,6.906497829466188,6.939514144511269,3.974417957530486,0.1343167978856571,-16.37606955062179,-2.385782566623316
MACS1206_02,MACS1206_02_36_35,3.0,Star-Forming,Cluster Control,5.588500628745986,6.315493394195107,3.154466515125451,-0.0457374606410791,-17.3009255781249,-2.1310811672234125
MACS1206_02,MACS1206_02_36_36,1.5,Star-Forming,Cluster Control,4.808736611348911,5.395402806992272,3.2397803466773354,0.2393430656563362,-14.161721434113648,-1.7812124915261365
MACS1206_02,MACS1206_02_37_16,1.5,Star-Forming,Cluster Control,3.968261281116513,3.978070607739347,1.3732768952964238,7.842811059934689,-13.846834707298624,0.4955279818916533
MACS1206_02,MACS1206_02_37_17,1.5,Star-Forming,Cluster Control,5.669783887387706,5.141967434783631,2.40271814459911,5.547874238130607,-14.501003367348458,0.3326386578638585
MACS1206_02,MACS1206_02_37_18,3.0,Star-Forming,Cluster Control,6.948739652495597,5.708835758572029,1.9499850686439493,4.236576828682296,-11.34839864812832,-0.1523798872072142
MACS1206_02,MACS1206_02_37_19,3.0,Star-Forming,Cluster Control,7.319923370416971,5.620752817667783,1.818299506130156,3.1392356249564024,-10.901820333227134,-0.3925283141865546
MACS1206_02,MACS1206_02_37_20,3.0,Star-Forming,Cluster Control,7.28558835988312,5.798682156149882,2.923461690832065,0.2293705638687977,-10.550754311729271,-0.8155550643165441
MACS1206_02,MACS1206_02_37_21,3.0,Star-Forming,Cluster Control,7.410544877505498,6.465658573682043,2.9922406950227245,0.5021314967305672,-11.37028326438816,-1.2437986573570263
MACS1206_02,MACS1206_02_37_22,3.0,Star-Forming,Cluster Control,7.677272645402617,6.979992745357968,2.0925713664235914,0.7825463076858477,-13.869835725455264,-1.7424610113873575
MACS1206_02,MACS1206_02_37_23,3.0,Star-Forming,Cluster Control,8.159750497349926,7.542806081546405,2.857535853474219,0.9473632391646424,-14.798668152198198,-1.488380729025531
MACS1206_02,MACS1206_02_37_24,3.0,Star-Forming,Cluster Control,8.39751883718184,8.024766308638993,3.4089018635241617,0.5193713823941766,-14.858949731501127,-1.9380633521562545
MACS1206_02,MACS1206_02_37_25,3.0,Star-Forming,Cluster Control,8.289980395869751,8.92639981917381,2.366827361127472,1.7779426415929422,-15.896172199635984,-2.818886231803995
MACS1206_02,MACS1206_02_37_26,3.0,Star-Forming,Cluster Control,8.423992997276645,9.244294211653608,2.934514693385807,2.323599446037233,-15.532361741074222,-2.501612944464465
MACS1206_02,MACS1206_02_37_27,3.0,Star-Forming,Cluster Control,9.409696659731113,9.88164021223062,2.7788651526865578,2.527980555887402,-14.39718612625168,-1.8081886839476853
MACS1206_02,MACS1206_02_37_28,3.0,Star-Forming,Cluster Control,9.33966920203212,9.68775860249983,2.833843822127319,2.173782371995165,-12.09414695312171,-1.6048078941300197
MACS1206_02,MACS1206_02_37_29,3.0,Star-Forming,Cluster Control,9.163394464046595,9.197300015955172,2.4296228734080767,2.9382582607430376,-12.756610555494037,-1.876204977975383
MACS1206_02,MACS1206_02_37_30,3.0,Star-Forming,Cluster Control,8.58301229354169,8.601726152617275,3.390165164968301,2.5331384406500805,-14.277374873842849,-1.936606642935526
MACS1206_02,MACS1206_02_37_31,3.0,Star-Forming,Cluster Control,7.994249782175197,8.13187035294979,3.196864357298595,0.6298656037190615,-16.539417377646984,-2.273003732265587
MACS1206_02,MACS1206_02_37_32,3.0,Star-Forming,Cluster Control,7.134862848235463,7.467496117890806,3.2470822058458704,-1.146480449710103,-16.530850713303114,-2.8974288211058075
MACS1206_02,MACS1206_02_37_33,3.0,Star-Forming,Cluster Control,5.824559338959656,6.919227167139852,2.001462871080689,0.4236276613259054,-17.424374473157712,-2.91779326076014
MACS1206_02,MACS1206_02_37_34,3.0,Star-Forming,Cluster Control,5.450330416005054,6.217339066797926,3.624067324486077,-1.6331251116979175,-17.84982671514125,-2.532498804474612
MACS1206_02,MACS1206_02_37_35,3.0,Star-Forming,Cluster Control,4.60958873717367,5.693453195011255,3.5986223789005862,-3.046420475935734,-20.58281663325228,-1.812839458794278
MACS1206_02,MACS1206_02_37_36,1.5,Star-Forming,Cluster Control,4.12416910664358,4.699565857692081,3.91839378997588,-2.288905523904195,-19.08030096901232,-0.7229324848712824
MACS1206_02,MACS1206_02_38_17,1.5,Star-Forming,Cluster Control,4.7875100650926425,4.479721783642895,5.372934972266153,4.727844513382396,-12.127925580463772,1.0164394985277916
MACS1206_02,MACS1206_02_38_18,1.5,Star-Forming,Cluster Control,6.0040197080408415,5.209118047928782,2.8156816892821177,5.599700108202437,-10.883329332803562,0.2284987405780256
MACS1206_02,MACS1206_02_38_19,3.0,Star-Forming,Cluster Control,6.327744537258748,5.281689244548238,2.441804208362643,4.638511430184539,-13.102571109138,-0.8565725826668334
MACS1206_02,MACS1206_02_38_20,3.0,Star-Forming,Cluster Control,7.219299079709791,5.94589753621769,2.4218773635818485,1.7137612665746516,-11.71204007966894,-1.1562860931013628
MACS1206_02,MACS1206_02_38_21,3.0,Star-Forming,Cluster Control,7.255878777166666,6.558224798665276,2.581523283999448,1.0963613871979447,-13.870547961260057,-1.4207786501902149
MACS1206_02,MACS1206_02_38_22,3.0,Star-Forming,Cluster Control,7.6450794048385236,7.18764877747084,1.5636007563990426,1.9571674792629503,-18.001740115052254,-2.853233298678437
MACS1206_02,MACS1206_02_38_23,3.0,Star-Forming,Cluster Control,8.045378249743097,7.974310303593504,2.5829548836474814,0.3441623724995989,-19.427652894869507,-2.99538013212942
MACS1206_02,MACS1206_02_38_24,3.0,Star-Forming,Cluster Control,8.492224799456984,8.621137605888476,3.4679912566960778,-0.2676813886757936,-18.96197551525796,-2.998330814394262
MACS1206_02,MACS1206_02_38_25,3.0,Star-Forming,Cluster Control,8.357174064149286,9.386121648752992,2.8834358541099103,0.0219781586520593,-19.8959192755445,-3.755457927948484
MACS1206_02,MACS1206_02_38_26,3.0,Star-Forming,Cluster Control,8.85919566520855,10.471036804636634,3.239057161019443,0.1400645687883733,-18.187192714059623,-2.8292591077625047
MACS1206_02,MACS1206_02_38_27,3.0,Star-Forming,Cluster Control,9.499327775719683,10.539866154066663,2.8997609755115725,-0.2023146078117653,-15.17374787841539,-1.8036235628141888
MACS1206_02,MACS1206_02_38_28,3.0,Star-Forming,Cluster Control,8.749698550852548,10.212062153925464,3.363729741714509,-0.029565552310224,-13.350102288498643,-1.5255106327943309
MACS1206_02,MACS1206_02_38_29,3.0,Star-Forming,Cluster Control,8.862513358519752,9.793504246244328,3.236280174564479,1.2415014060187757,-14.184698497122938,-1.5198386893523808
MACS1206_02,MACS1206_02_38_30,3.0,Star-Forming,Cluster Control,7.901211895139457,8.845337075508276,3.7060821924967655,0.8721737506320836,-14.963803013307356,-1.3987537216117742
MACS1206_02,MACS1206_02_38_31,3.0,Star-Forming,Cluster Control,6.95754176051851,8.069306438683856,4.129323639375301,-1.159416060877534,-14.257829172510574,-1.8125876476706848
MACS1206_02,MACS1206_02_38_32,3.0,Star-Forming,Cluster Control,5.972257431799062,6.9114971498199145,4.093178384762379,-2.4150820369389097,-17.919148621297154,-2.903603801709589
MACS1206_02,MACS1206_02_38_33,3.0,Star-Forming,Cluster Control,5.081480696723193,6.3309409346971615,2.2705450177006763,-0.4240054920525094,-18.964326569596448,-2.328878588766836
MACS1206_02,MACS1206_02_38_34,3.0,Star-Forming,Cluster Control,4.479582571561586,5.7315564327843305,4.091882806167471,-2.721706213728556,-19.486551297105127,-2.454307242802676
MACS1206_02,MACS1206_02_38_35,1.5,Star-Forming,Cluster Control,3.743830064611573,5.020812045416168,4.741680476882851,-5.111293435443506,-22.55580947876789,-1.7867452696844517
MACS1206_02,MACS1206_02_38_36,1.5,Star-Forming,Cluster Control,3.241882288899819,4.19295482423948,5.462122945281431,-5.909180949315663,-21.22870952323816,-0.5729422105316179
